symbol,expiration,strike,right,timestamp,bid,ask,delta,theta,vega,rho,epsilon,lambda,gamma,vanna,charm,vomma,veta,vera,speed,zomma,color,ultima,d1,d2,dual_delta,dual_gamma,implied_vol,iv_error,underlying_timestamp,underlying_price
SPY,20190111,257.0,CALL,2019-01-11T13:30:00,1.22,1.27,0.8209,-1.5533,1.1403,0.0601,-0.0604,170.7615,0.2132,-0.8501,417.5812,3.4069,-0.0012,0.0,0.0,0.0,0.0,-26.1625,0.919,0.9143,-0.8197,0.0,0.2812,0.0007,2019-01-11T13:30:00,258.12
SPY,20190111,257.0,CALL,2019-01-11T13:31:00,1.26,1.29,0.8012,-1.8095,1.212,0.0582,-0.0586,162.8935,0.2092,-0.7648,412.3829,2.8128,-0.001,0.0,0.0,0.0,0.0,-20.9916,0.8461,0.8409,-0.7998,0.0,0.3066,-0.0002,2019-01-11T13:31:00,258.12
SPY,20190111,257.0,CALL,2019-01-11T13:32:00,1.25,1.3,0.8154,-1.6702,1.1544,0.0589,-0.0592,165.6485,0.2086,-0.8072,421.4281,3.1405,-0.0011,0.0,0.0,0.0,0.0,-23.4035,0.8981,0.8932,-0.8141,0.0,0.2949,0.0006,2019-01-11T13:32:00,258.14
SPY,20190111,257.0,CALL,2019-01-11T13:33:00,1.3,1.33,0.8197,-1.6842,1.1338,0.0588,-0.0591,161.6879,0.2022,-0.794,425.7221,3.1355,-0.001,0.0,0.0,0.0,0.0,-22.6029,0.9145,0.9095,-0.8184,0.0,0.3007,-0.0007,2019-01-11T13:33:00,258.18
SPY,20190111,257.0,CALL,2019-01-11T13:34:00,1.22,1.28,0.8144,-1.6759,1.1504,0.058,-0.0583,168.1927,0.2121,-0.8119,426.862,3.1241,-0.0011,0.0,0.0,0.0,0.0,-23.5078,0.8943,0.8895,-0.8131,0.0,0.2929,0.0,2019-01-11T13:34:00,258.12
SPY,20190111,257.0,CALL,2019-01-11T13:35:00,1.25,1.32,0.8338,-1.5178,1.0693,0.059,-0.0593,168.2903,0.2053,-0.8494,434.7326,3.531,-0.0011,0.0,0.0,0.0,0.0,-25.7451,0.9693,0.9646,-0.8326,0.0,0.2832,-0.0006,2019-01-11T13:35:00,258.17
SPY,20190111,257.0,CALL,2019-01-11T13:36:00,1.15,1.21,0.8001,-1.7526,1.1951,0.0562,-0.0565,174.8824,0.2251,-0.8051,426.2334,2.8962,-0.0011,0.0,0.0,0.0,0.0,-22.8387,0.8421,0.8373,-0.7988,0.0,0.291,0.0005,2019-01-11T13:36:00,258.04
SPY,20190111,257.0,CALL,2019-01-11T13:37:00,1.25,1.29,0.824,-1.6334,1.1015,0.0575,-0.0578,167.5052,0.208,-0.8203,438.923,3.2513,-0.0011,0.0,0.0,0.0,0.0,-23.8086,0.9307,0.9259,-0.8227,0.0,0.2919,0.0,2019-01-11T13:37:00,258.15
SPY,20190111,257.0,CALL,2019-01-11T13:38:00,1.32,1.38,0.8373,-1.5957,1.0437,0.058,-0.0584,160.0729,0.1938,-0.8054,444.2552,3.3633,-0.001,0.0,0.0,0.0,0.0,-22.9279,0.9837,0.9788,-0.8361,0.0,0.2988,0.0006,2019-01-11T13:38:00,258.24
SPY,20190111,257.0,CALL,2019-01-11T13:39:00,1.23,1.3,0.8313,-1.5639,1.0643,0.0572,-0.0575,170.2941,0.2087,-0.843,446.7584,3.4207,-0.0011,0.0,0.0,0.0,0.0,-24.9941,0.9596,0.9549,-0.8302,0.0,0.2851,0.0002,2019-01-11T13:39:00,258.15
SPY,20190111,257.0,CALL,2019-01-11T13:40:00,1.24,1.31,0.8326,-1.5724,1.0553,0.0569,-0.0572,169.3156,0.207,-0.8376,450.1528,3.405,-0.0011,0.0,0.0,0.0,0.0,-24.5934,0.9648,0.9601,-0.8314,0.0,0.2871,-0.0003,2019-01-11T13:40:00,258.16
SPY,20190111,257.0,CALL,2019-01-11T13:41:00,1.32,1.38,0.8466,-1.5223,0.9937,0.0574,-0.0578,161.9456,0.1923,-0.8216,453.9307,3.5271,-0.001,0.0,0.0,0.0,0.0,-23.599,1.0221,1.0173,-0.8455,0.0,0.2929,0.0,2019-01-11T13:41:00,258.25
SPY,20190111,257.0,CALL,2019-01-11T13:42:00,1.36,1.4,0.8484,-1.5462,0.9825,0.0571,-0.0575,158.7634,0.1877,-0.8052,457.0589,3.4702,-0.001,0.0,0.0,0.0,0.0,-22.5819,1.0297,1.0249,-0.8472,0.0,0.2988,0.0001,2019-01-11T13:42:00,258.28
SPY,20190111,257.5,CALL,2019-01-11T09:31:00,0.92,0.95,0.5326,-1.5681,2.787,0.1008,-0.1015,147.5948,0.1876,-0.0968,18.6052,0.0555,0.0005,0.0,0.0,0.0,-0.0003,-0.5521,0.0818,0.0736,-0.5293,0.0,0.3022,-0.0002,2019-01-11T09:31:00,257.66
SPY,20190111,257.5,CALL,2019-01-11T09:32:00,0.87,0.9,0.5118,-1.5914,2.7904,0.0966,-0.0973,149.6666,0.1864,-0.0278,4.6142,0.0057,0.0008,0.0,0.0,0.0,-0.0003,-0.0588,0.0296,0.0213,-0.5085,0.0,0.3056,0.0008,2019-01-11T09:32:00,257.55
SPY,20190111,257.5,CALL,2019-01-11T09:33:00,0.85,0.88,0.5043,-1.5936,2.7874,0.0949,-0.0956,151.1395,0.1867,-0.0034,-0.4346,0.0002,0.0009,0.0,0.0,0.0,-0.0003,-0.0046,0.0109,0.0026,-0.501,0.0,0.3056,-0.0007,2019-01-11T09:33:00,257.51
SPY,20190111,257.5,CALL,2019-01-11T09:34:00,0.96,0.99,0.5434,-1.5934,2.7697,0.1021,-0.1028,144.2354,0.1851,-0.1302,26.0509,0.0992,0.0003,0.0,0.0,0.0,-0.0003,-0.9693,0.109,0.1007,-0.5401,0.0,0.3066,0.001,2019-01-11T09:34:00,257.72
SPY,20190111,257.5,CALL,2019-01-11T09:35:00,0.96,0.98,0.5434,-1.5954,2.7661,0.1018,-0.1025,144.4132,0.1854,-0.1304,26.1565,0.0993,0.0003,0.0,0.0,0.0,-0.0003,-0.9704,0.1091,0.1008,-0.5401,0.0,0.3066,-0.0001,2019-01-11T09:35:00,257.72
SPY,20190111,257.5,CALL,2019-01-11T09:36:00,0.91,0.95,0.5305,-1.5991,2.7701,0.0991,-0.0998,147.0114,0.1865,-0.0888,17.452,0.0474,0.0005,0.0,0.0,0.0,-0.0003,-0.4657,0.0766,0.0683,-0.5272,0.0,0.3061,-0.0001,2019-01-11T09:36:00,257.65
SPY,20190111,257.5,CALL,2019-01-11T09:37:00,0.85,0.86,0.4987,-1.622,2.7728,0.0929,-0.0935,150.9707,0.1854,0.0146,-4.2633,0.0003,0.001,0.0,0.0,0.0,-0.0003,-0.0049,-0.003,-0.0113,-0.4954,0.0,0.3095,0.0008,2019-01-11T09:37:00,257.48
SPY,20190111,257.5,CALL,2019-01-11T09:38:00,0.84,0.88,0.5081,-1.5963,2.7691,0.0944,-0.0951,152.1921,0.1888,-0.016,2.1867,0.0022,0.0008,0.0,0.0,0.0,-0.0003,-0.0244,0.0204,0.0122,-0.5048,0.0,0.3041,-0.0001,2019-01-11T09:38:00,257.53
SPY,20190111,257.5,CALL,2019-01-11T09:39:00,0.82,0.84,0.4968,-1.6006,2.7653,0.0921,-0.0927,154.1234,0.1888,0.0211,-5.6228,0.0011,0.001,0.0,0.0,0.0,-0.0003,-0.0135,-0.0079,-0.0161,-0.4935,0.0,0.3046,0.0,2019-01-11T09:39:00,257.47
SPY,20190111,257.5,CALL,2019-01-11T09:40:00,0.82,0.84,0.4931,-1.6228,2.7612,0.0911,-0.0917,153.0165,0.1867,0.0328,-8.1798,0.0039,0.001,0.0,0.0,0.0,-0.0003,-0.0399,-0.0171,-0.0254,-0.4898,0.0,0.3085,-0.0003,2019-01-11T09:40:00,257.45
SPY,20190111,257.5,CALL,2019-01-11T09:41:00,0.92,0.95,0.5346,-1.6007,2.7499,0.0986,-0.0993,147.9835,0.1885,-0.1026,20.5172,0.0617,0.0004,0.0,0.0,0.0,-0.0003,-0.6081,0.0868,0.0786,-0.5313,0.0,0.3046,0.0009,2019-01-11T09:41:00,257.67
SPY,20190111,257.5,CALL,2019-01-11T09:42:00,0.82,0.85,0.4986,-1.6045,2.7546,0.0917,-0.0923,154.6512,0.1899,0.015,-4.3613,0.0003,0.001,0.0,0.0,0.0,-0.0003,-0.0053,-0.0033,-0.0114,-0.4954,0.0,0.3041,0.0003,2019-01-11T09:42:00,257.48
SPY,20190111,257.5,CALL,2019-01-11T09:43:00,0.71,0.73,0.4517,-1.6104,2.7282,0.0828,-0.0833,161.4715,0.1868,0.1665,-36.8699,0.1389,0.0016,0.0,0.0,0.0,-0.0003,-1.35,-0.1211,-0.1293,-0.4485,0.0,0.3076,-0.0003,2019-01-11T09:43:00,257.23
SPY,20190111,257.5,CALL,2019-01-11T09:44:00,0.74,0.76,0.4648,-1.6187,2.7348,0.085,-0.0855,159.327,0.1877,0.1246,-27.9548,0.0756,0.0014,0.0,0.0,0.0,-0.0003,-0.7377,-0.0882,-0.0964,-0.4615,0.0,0.3076,0.0009,2019-01-11T09:44:00,257.3
SPY,20190111,257.5,CALL,2019-01-11T09:45:00,0.78,0.8,0.4782,-1.6408,2.7384,0.0872,-0.0878,155.6769,0.1865,0.0807,-18.7312,0.0303,0.0012,0.0,0.0,0.0,-0.0003,-0.2947,-0.0546,-0.0629,-0.4748,0.0,0.3105,0.0007,2019-01-11T09:45:00,257.37
SPY,20190111,257.5,CALL,2019-01-11T09:46:00,0.84,0.85,0.5082,-1.5926,2.74,0.0925,-0.0931,155.7758,0.1933,-0.0168,2.3535,0.0023,0.0008,0.0,0.0,0.0,-0.0002,-0.0258,0.0206,0.0126,-0.505,0.0,0.3002,0.0002,2019-01-11T09:46:00,257.53
SPY,20190111,257.5,CALL,2019-01-11T09:47:00,0.9,0.92,0.5332,-1.5984,2.7288,0.0968,-0.0975,150.8428,0.1919,-0.0993,19.9222,0.0568,0.0004,0.0,0.0,0.0,-0.0002,-0.566,0.0834,0.0753,-0.53,0.0,0.3017,0.0009,2019-01-11T09:47:00,257.66
SPY,20190111,257.5,CALL,2019-01-11T09:48:00,0.83,0.86,0.5142,-1.5706,2.7318,0.0931,-0.0937,157.6754,0.1969,-0.0376,6.6316,0.0092,0.0007,0.0,0.0,0.0,-0.0002,-0.0955,0.0357,0.0278,-0.5111,0.0,0.2954,0.0,2019-01-11T09:48:00,257.56
SPY,20190111,257.5,CALL,2019-01-11T09:49:00,0.8,0.83,0.5024,-1.5757,2.7292,0.0907,-0.0913,159.7689,0.197,0.0023,-1.7222,0.0,0.0009,0.0,0.0,0.0,-0.0002,-0.0009,0.006,-0.0017,-0.4992,0.0,0.2958,-0.0002,2019-01-11T09:49:00,257.5
SPY,20190111,257.5,CALL,2019-01-11T09:50:00,0.81,0.85,0.5103,-1.5803,2.7251,0.0919,-0.0925,158.2933,0.1969,-0.0241,3.8702,0.0042,0.0008,0.0,0.0,0.0,-0.0002,-0.0451,0.0258,0.0179,-0.5071,0.0,0.2963,0.0003,2019-01-11T09:50:00,257.54
SPY,20190111,257.5,CALL,2019-01-11T09:51:00,0.72,0.74,0.4673,-1.5937,2.7108,0.0839,-0.0844,164.5286,0.1945,0.1191,-26.6551,0.0665,0.0014,0.0,0.0,0.0,-0.0002,-0.6664,-0.0819,-0.0898,-0.4641,0.0,0.2998,0.0012,2019-01-11T09:51:00,257.32
SPY,20190111,257.5,CALL,2019-01-11T09:52:00,0.71,0.73,0.4599,-1.6082,2.7021,0.0823,-0.0828,164.533,0.1925,0.1423,-31.9781,0.0975,0.0015,0.0,0.0,0.0,-0.0002,-0.9646,-0.1005,-0.1086,-0.4567,0.0,0.3027,-0.0011,2019-01-11T09:52:00,257.28
SPY,20190111,257.5,CALL,2019-01-11T09:53:00,0.68,0.7,0.4466,-1.6112,2.6871,0.0797,-0.0802,166.4322,0.1912,0.1847,-41.4193,0.1683,0.0017,0.0,0.0,0.0,-0.0002,-1.6511,-0.134,-0.1421,-0.4434,0.0,0.3041,0.0004,2019-01-11T09:53:00,257.21
SPY,20190111,257.5,CALL,2019-01-11T09:54:00,0.68,0.7,0.4499,-1.5998,2.6866,0.0801,-0.0805,167.6586,0.1935,0.1758,-39.232,0.1502,0.0016,0.0,0.0,0.0,-0.0002,-1.4893,-0.1258,-0.1338,-0.4467,0.0,0.3012,0.0004,2019-01-11T09:54:00,257.23
SPY,20190111,257.5,CALL,2019-01-11T09:55:00,0.66,0.69,0.4452,-1.5786,2.6785,0.079,-0.0795,170.9825,0.196,0.1934,-42.6374,0.1806,0.0017,0.0,0.0,0.0,-0.0002,-1.812,-0.1377,-0.1455,-0.4421,0.0,0.2973,-0.0003,2019-01-11T09:55:00,257.21
SPY,20190111,257.5,CALL,2019-01-11T09:56:00,0.6,0.62,0.415,-1.5786,2.6372,0.0734,-0.0738,174.8378,0.1913,0.2878,-63.806,0.4178,0.0021,0.0,0.0,0.0,-0.0002,-4.0963,-0.2145,-0.2224,-0.4119,0.0,0.3012,0.0003,2019-01-11T09:56:00,257.05
SPY,20190111,257.5,CALL,2019-01-11T09:57:00,0.66,0.69,0.4452,-1.5881,2.6712,0.0786,-0.079,170.8871,0.1959,0.1927,-42.8477,0.1793,0.0017,0.0,0.0,0.0,-0.0002,-1.7936,-0.1376,-0.1455,-0.4421,0.0,0.2983,0.0002,2019-01-11T09:57:00,257.21
SPY,20190111,257.5,CALL,2019-01-11T09:58:00,0.69,0.7,0.4532,-1.6026,2.6748,0.0798,-0.0803,168.7602,0.1957,0.1655,-37.2476,0.1312,0.0015,0.0,0.0,0.0,-0.0002,-1.3086,-0.1174,-0.1252,-0.4501,0.0,0.2998,0.0013,2019-01-11T09:58:00,257.25
SPY,20190111,257.5,CALL,2019-01-11T09:59:00,0.75,0.77,0.4845,-1.6057,2.6892,0.0851,-0.0856,164.1994,0.1983,0.0623,-14.7442,0.0162,0.0011,0.0,0.0,0.0,-0.0002,-0.1658,-0.0387,-0.0465,-0.4814,0.0,0.2978,-0.0005,2019-01-11T09:59:00,257.41
SPY,20190111,257.5,CALL,2019-01-11T10:00:00,0.8,0.82,0.5084,-1.5942,2.6882,0.0891,-0.0896,161.6082,0.2006,-0.018,2.6482,0.0025,0.0007,0.0,0.0,0.0,-0.0002,-0.0279,0.021,0.0133,-0.5053,0.0,0.2949,0.0002,2019-01-11T10:00:00,257.53
SPY,20190111,257.5,CALL,2019-01-11T10:01:00,0.8,0.81,0.5105,-1.5674,2.6842,0.0892,-0.0898,164.4152,0.2046,-0.026,4.2526,0.0046,0.0007,0.0,0.0,0.0,-0.0002,-0.0499,0.0264,0.0189,-0.5075,0.0,0.2895,-0.0003,2019-01-11T10:01:00,257.54
SPY,20190111,257.5,CALL,2019-01-11T10:02:00,0.78,0.8,0.5023,-1.5934,2.6809,0.0875,-0.0881,163.7139,0.2019,0.0023,-1.7499,0.0,0.0008,0.0,0.0,0.0,-0.0002,-0.0008,0.0059,-0.0016,-0.4993,0.0,0.2939,0.0002,2019-01-11T10:02:00,257.5
SPY,20190111,257.5,CALL,2019-01-11T10:03:00,0.88,0.89,0.5388,-1.5846,2.6664,0.0937,-0.0943,157.7478,0.2018,-0.1217,25.0072,0.0797,0.0003,0.0,0.0,0.0,-0.0002,-0.8156,0.0974,0.0898,-0.5357,0.0,0.2929,0.0001,2019-01-11T10:03:00,257.68
SPY,20190111,257.5,CALL,2019-01-11T10:04:00,0.88,0.91,0.5547,-1.525,2.6508,0.0962,-0.0968,160.655,0.2083,-0.1823,36.7537,0.1685,0.0001,0.0,0.0,0.0,-0.0002,-1.7791,0.1377,0.1304,-0.5518,0.0,0.2827,0.0001,2019-01-11T10:04:00,257.75
SPY,20190111,257.5,CALL,2019-01-11T10:05:00,0.85,0.89,0.5462,-1.5388,2.6539,0.0944,-0.095,161.6524,0.2081,-0.1518,30.6487,0.1182,0.0002,0.0,0.0,0.0,-0.0002,-1.2447,0.1162,0.1088,-0.5433,0.0,0.2841,0.001,2019-01-11T10:05:00,257.71
SPY,20190111,257.5,CALL,2019-01-11T10:06:00,0.86,0.88,0.5463,-1.541,2.6501,0.0942,-0.0948,161.8685,0.2084,-0.152,30.783,0.1183,0.0002,0.0,0.0,0.0,-0.0002,-1.2463,0.1164,0.109,-0.5434,0.0,0.2841,-0.0001,2019-01-11T10:06:00,257.71
SPY,20190111,257.5,CALL,2019-01-11T10:07:00,0.93,0.96,0.5814,-1.4864,2.6102,0.1,-0.1007,159.3428,0.2107,-0.2794,56.3919,0.384,-0.0002,0.0,0.0,0.0,-0.0002,-4.099,0.2056,0.1984,-0.5786,0.0,0.2773,0.001,2019-01-11T10:07:00,257.87
SPY,20190111,257.5,CALL,2019-01-11T10:08:00,0.95,0.97,0.5849,-1.5015,2.6019,0.1003,-0.101,157.2542,0.2084,-0.2882,59.0309,0.4127,-0.0003,0.0,0.0,0.0,-0.0002,-4.354,0.2145,0.2072,-0.582,0.0,0.2802,-0.0007,2019-01-11T10:08:00,257.89
SPY,20190111,257.5,CALL,2019-01-11T10:09:00,0.99,1.01,0.5912,-1.5349,2.5892,0.1011,-0.1018,152.5828,0.2029,-0.3021,63.6965,0.4647,-0.0003,0.0,0.0,0.0,-0.0002,-4.7749,0.2307,0.2233,-0.5883,0.0,0.2871,-0.0005,2019-01-11T10:09:00,257.93
SPY,20190111,257.5,CALL,2019-01-11T10:10:00,1.01,1.06,0.6098,-1.4858,2.5548,0.104,-0.1047,152.7466,0.2052,-0.3713,77.0029,0.6896,-0.0006,0.0,0.0,0.0,-0.0002,-7.1841,0.2789,0.2716,-0.607,0.0,0.2807,0.0001,2019-01-11T10:10:00,258.01
SPY,20190111,257.5,CALL,2019-01-11T10:11:00,1.04,1.07,0.6128,-1.5029,2.5458,0.1042,-0.1049,150.5875,0.2026,-0.3763,79.2692,0.7172,-0.0006,0.0,0.0,0.0,-0.0002,-7.3709,0.2866,0.2793,-0.6099,0.0,0.2841,0.0,2019-01-11T10:11:00,258.03
SPY,20190111,257.5,CALL,2019-01-11T10:12:00,0.95,0.98,0.5874,-1.508,2.5835,0.0996,-0.1003,157.6688,0.2093,-0.297,61.5666,0.4357,-0.0003,0.0,0.0,0.0,-0.0002,-4.592,0.221,0.2138,-0.5846,0.0,0.2802,0.0009,2019-01-11T10:12:00,257.9
SPY,20190111,257.5,CALL,2019-01-11T10:13:00,0.9,0.94,0.5781,-1.4963,2.5922,0.0978,-0.0984,161.9167,0.2136,-0.2689,54.9658,0.3511,-0.0002,0.0,0.0,0.0,-0.0002,-3.766,0.197,0.1899,-0.5753,0.0,0.2763,0.0006,2019-01-11T10:13:00,257.85
SPY,20190111,257.5,CALL,2019-01-11T10:14:00,0.9,0.94,0.5782,-1.4983,2.5883,0.0975,-0.0981,162.1291,0.2139,-0.2693,55.2063,0.3516,-0.0002,0.0,0.0,0.0,-0.0002,-3.7709,0.1973,0.1902,-0.5754,0.0,0.2763,-0.0004,2019-01-11T10:14:00,257.85
SPY,20190111,257.5,CALL,2019-01-11T10:15:00,0.87,0.89,0.5631,-1.5127,2.6016,0.0947,-0.0952,164.9925,0.2154,-0.2161,44.2431,0.2269,0.0,0.0,0.0,0.0,-0.0002,-2.4412,0.1589,0.1519,-0.5603,0.0,0.2768,-0.0001,2019-01-11T10:15:00,257.78
SPY,20190111,257.5,CALL,2019-01-11T10:16:00,0.75,0.77,0.5177,-1.5198,2.6262,0.0867,-0.0872,175.4118,0.22,-0.0541,10.0138,0.0158,0.0005,0.0,0.0,0.0,-0.0002,-0.1746,0.0444,0.0373,-0.5148,0.0,0.2749,0.0002,2019-01-11T10:16:00,257.57
SPY,20190111,257.5,CALL,2019-01-11T10:17:00,0.8,0.82,0.5302,-1.5599,2.618,0.0886,-0.0891,168.6869,0.2141,-0.0966,19.5734,0.0482,0.0004,0.0,0.0,0.0,-0.0002,-0.5133,0.0757,0.0685,-0.5273,0.0,0.2822,-0.0002,2019-01-11T10:17:00,257.63
SPY,20190111,257.5,CALL,2019-01-11T10:18:00,0.78,0.81,0.5285,-1.5357,2.6149,0.088,-0.0885,172.2226,0.2183,-0.0925,18.3776,0.0435,0.0004,0.0,0.0,0.0,-0.0002,-0.4723,0.0716,0.0645,-0.5257,0.0,0.2773,0.0007,2019-01-11T10:18:00,257.62
SPY,20190111,257.5,CALL,2019-01-11T10:19:00,0.88,0.9,0.5572,-1.5781,2.5922,0.0926,-0.0931,161.4404,0.2098,-0.1883,40.3001,0.178,0.0,0.0,0.0,0.0,-0.0002,-1.8535,0.144,0.1367,-0.5543,0.0,0.2866,-0.0002,2019-01-11T10:19:00,257.76
SPY,20190111,257.5,CALL,2019-01-11T10:20:00,0.89,0.92,0.5641,-1.5632,2.5818,0.0934,-0.094,161.744,0.2113,-0.2137,45.642,0.2263,0.0,0.0,0.0,0.0,-0.0002,-2.3714,0.1615,0.1542,-0.5612,0.0,0.2841,-0.0009,2019-01-11T10:20:00,257.79
SPY,20190111,257.5,CALL,2019-01-11T10:21:00,0.82,0.83,0.5368,-1.5644,2.5993,0.0886,-0.0892,168.6633,0.2154,-0.1204,24.9633,0.0729,0.0003,0.0,0.0,0.0,-0.0002,-0.7763,0.0925,0.0854,-0.534,0.0,0.2817,0.0001,2019-01-11T10:21:00,257.66
SPY,20190111,257.5,CALL,2019-01-11T10:22:00,0.81,0.84,0.5392,-1.5579,2.5941,0.0888,-0.0893,169.3201,0.2167,-0.1295,26.893,0.0834,0.0002,0.0,0.0,0.0,-0.0002,-0.8925,0.0985,0.0914,-0.5364,0.0,0.2802,0.0007,2019-01-11T10:22:00,257.67
SPY,20190111,257.5,CALL,2019-01-11T10:23:00,0.86,0.88,0.5536,-1.5812,2.58,0.0909,-0.0914,163.9216,0.2124,-0.1768,38.0033,0.1555,0.0,0.0,0.0,0.0,-0.0002,-1.6286,0.1347,0.1275,-0.5507,0.0,0.2851,0.0005,2019-01-11T10:23:00,257.74
SPY,20190111,257.5,CALL,2019-01-11T10:24:00,0.85,0.88,0.5517,-1.5763,2.5777,0.0903,-0.0909,165.3564,0.2139,-0.1715,36.7367,0.1455,0.0001,0.0,0.0,0.0,-0.0002,-1.5326,0.1302,0.123,-0.5489,0.0,0.2836,0.0,2019-01-11T10:24:00,257.73
SPY,20190111,257.5,CALL,2019-01-11T10:25:00,0.86,0.89,0.5561,-1.5765,2.5702,0.0908,-0.0913,164.7609,0.2139,-0.1866,40.2086,0.1715,0.0,0.0,0.0,0.0,-0.0002,-1.8039,0.1412,0.134,-0.5533,0.0,0.2836,0.0,2019-01-11T10:25:00,257.75
SPY,20190111,257.5,CALL,2019-01-11T10:26:00,0.72,0.74,0.5001,-1.5893,2.5895,0.0813,-0.0818,176.3201,0.217,0.0096,-3.5014,0.0,0.0008,0.0,0.0,0.0,-0.0002,-0.0014,0.0002,-0.0068,-0.4972,0.0,0.2832,0.0004,2019-01-11T10:26:00,257.49
SPY,20190111,257.5,CALL,2019-01-11T10:27:00,0.67,0.69,0.4744,-1.609,2.5791,0.0769,-0.0773,179.3362,0.214,0.0989,-23.754,0.0411,0.0011,0.0,0.0,0.0,-0.0002,-0.4307,-0.0641,-0.0713,-0.4715,0.0,0.2871,0.0012,2019-01-11T10:27:00,257.37
SPY,20190111,257.5,CALL,2019-01-11T10:28:00,0.68,0.7,0.4806,-1.6022,2.5778,0.0777,-0.0781,179.5593,0.216,0.0777,-18.8952,0.0243,0.001,0.0,0.0,0.0,-0.0002,-0.258,-0.0484,-0.0556,-0.4778,0.0,0.2851,-0.0013,2019-01-11T10:28:00,257.4
SPY,20190111,257.5,CALL,2019-01-11T10:29:00,0.63,0.65,0.459,-1.5971,2.5623,0.0739,-0.0743,184.2735,0.2155,0.1531,-36.0062,0.1017,0.0013,0.0,0.0,0.0,-0.0002,-1.0677,-0.1028,-0.11,-0.4561,0.0,0.2851,0.0014,2019-01-11T10:29:00,257.3
SPY,20190111,257.5,CALL,2019-01-11T10:30:00,0.6,0.61,0.4395,-1.5887,2.5416,0.0706,-0.0709,188.6336,0.2145,0.2201,-51.3157,0.2156,0.0016,0.0,0.0,0.0,-0.0002,-2.2521,-0.152,-0.1591,-0.4367,0.0,0.2851,-0.001,2019-01-11T10:30:00,257.21
SPY,20190111,257.5,CALL,2019-01-11T10:31:00,0.61,0.63,0.4502,-1.5975,2.5477,0.0721,-0.0725,186.6653,0.2156,0.1834,-43.1229,0.1476,0.0014,0.0,0.0,0.0,-0.0002,-1.546,-0.125,-0.1321,-0.4474,0.0,0.2851,0.0008,2019-01-11T10:31:00,257.26
SPY,20190111,257.5,CALL,2019-01-11T10:32:00,0.67,0.68,0.4759,-1.5997,2.5603,0.076,-0.0764,182.85,0.2186,0.0946,-22.8287,0.0366,0.0011,0.0,0.0,0.0,-0.0002,-0.3892,-0.0602,-0.0672,-0.4731,0.0,0.2832,0.0,2019-01-11T10:32:00,257.38
SPY,20190111,257.5,CALL,2019-01-11T10:33:00,0.63,0.65,0.4589,-1.615,2.5467,0.073,-0.0734,184.4596,0.2157,0.1525,-36.4706,0.1008,0.0013,0.0,0.0,0.0,-0.0002,-1.0529,-0.103,-0.1101,-0.4561,0.0,0.2866,0.0003,2019-01-11T10:33:00,257.3
SPY,20190111,257.5,CALL,2019-01-11T10:34:00,0.63,0.65,0.4589,-1.6202,2.5428,0.0728,-0.0732,184.4272,0.2156,0.1522,-36.5746,0.1004,0.0013,0.0,0.0,0.0,-0.0002,-1.0475,-0.103,-0.1101,-0.4561,0.0,0.2871,0.0005,2019-01-11T10:34:00,257.3
SPY,20190111,257.5,CALL,2019-01-11T10:35:00,0.7,0.73,0.5,-1.5889,2.5543,0.0791,-0.0796,181.2432,0.223,0.0098,-3.6162,0.0,0.0007,0.0,0.0,0.0,-0.0002,-0.0015,0.0,-0.0069,-0.4972,0.0,0.2792,0.0005,2019-01-11T10:35:00,257.49
SPY,20190111,257.5,CALL,2019-01-11T10:36:00,0.82,0.83,0.5416,-1.6121,2.5383,0.0855,-0.086,170.0799,0.2182,-0.1362,30.0596,0.0912,0.0002,0.0,0.0,0.0,-0.0002,-0.9617,0.1046,0.0976,-0.5388,0.0,0.2841,0.0008,2019-01-11T10:36:00,257.68
SPY,20190111,257.5,CALL,2019-01-11T10:37:00,0.76,0.79,0.5292,-1.5798,2.5409,0.0833,-0.0837,177.0511,0.2246,-0.0953,20.1267,0.0446,0.0003,0.0,0.0,0.0,-0.0002,-0.484,0.0733,0.0664,-0.5264,0.0,0.2773,0.0,2019-01-11T10:37:00,257.62
SPY,20190111,257.5,CALL,2019-01-11T10:38:00,0.74,0.76,0.5225,-1.5781,2.5394,0.082,-0.0824,179.3145,0.226,-0.0718,14.7932,0.0259,0.0004,0.0,0.0,0.0,-0.0002,-0.2828,0.0566,0.0498,-0.5198,0.0,0.2763,0.0009,2019-01-11T10:38:00,257.59
SPY,20190111,257.5,CALL,2019-01-11T10:39:00,0.73,0.75,0.5204,-1.5698,2.5361,0.0814,-0.0818,181.3039,0.228,-0.0647,13.1267,0.0211,0.0004,0.0,0.0,0.0,-0.0002,-0.2327,0.0513,0.0445,-0.5177,0.0,0.2744,-0.0007,2019-01-11T10:39:00,257.58
SPY,20190111,257.5,CALL,2019-01-11T10:40:00,0.74,0.76,0.5201,-1.6001,2.5322,0.0811,-0.0815,178.4833,0.2244,-0.0624,12.9247,0.02,0.0004,0.0,0.0,0.0,-0.0002,-0.2172,0.0506,0.0437,-0.5174,0.0,0.2792,0.0009,2019-01-11T10:40:00,257.58
